"Permit Number","Status","Street Number","Street Name","Street Suffix","Post-direction","City","State","ZIP code","Added Date","Issue Date","Final Date","Building Area","Declared Valuation","Description","Application Type","Work Type","Use Code","Pre-direction","Location"
"387095","Finaled","17735","PHELPS HILL","LN",,"ROCKVILLE","MD","20855","06/14/2005","12/13/2005","06/19/2008","2,177","$140,000.00","Unit type A Permit extended until February 13,2008
3/31/08 - GML - Permit still valid.","BUILDING RESIDENTIAL PERMIT","CONSTRUCT","TOWNHOUSE",,"POINT (-77.144633 39.147077)"
"254507","Finaled","19821","CELEBRATION","WAY",,"GERMANTOWN","MD","20874","07/27/2001","10/24/2001","05/28/2002","1,997.27","$125,000.00","MODEL:  TOWNS JACKSON","BUILDING RESIDENTIAL PERMIT","CONSTRUCT","TOWNHOUSE",,"POINT (-77.268202 39.182176)"
"374790","Finaled","12701","YORK MILL","LN",,"CLARKSBURG","MD","20871","02/25/2005","05/16/2005","04/24/2006","2,904","$150,000.00",,"BUILDING RESIDENTIAL PERMIT","CONSTRUCT","TOWNHOUSE",,"POINT (-77.263925 39.220861)"
"226065","Finaled","18614","LITTLE STAR","LN",,"GERMANTOWN","MD","20874","08/10/2000","10/19/2000","03/23/2001","2,800","$100,000.00",,"BUILDING RESIDENTIAL PERMIT","CONSTRUCT","TOWNHOUSE",,"POINT (-77.276679 39.16055)"
"1004577","Finaled","620","ETHAN ALLEN","AVE",,"TAKOMA PARK","MD","20912","08/22/2022","09/16/2022","01/24/2023","400","$22,512.00","Customer Wants To Use ePlans,Repair fa�ade and exterior wall due to vehicle strike.","BUILDING RESIDENTIAL PERMIT","RESTORE AND / OR REPAIR","TOWNHOUSE",,"POINT (-76.99546 38.97557)"
"781962","Finaled","22612","TATE","ST",,"CLARKSBURG","MD","20871","11/29/2016","12/06/2016","02/03/2017","170","$9,275.00","Customer Wants To Use ePlans,To install a rooftop 2.65 kW DC PV solar array, 10 modules, 265 watt each.","BUILDING RESIDENTIAL PERMIT","ALTER","TOWNHOUSE",,
"333616","Finaled","22100","HAVENWORTH","LN",,"CLARKSBURG","MD","20871","02/23/2004","08/02/2004","08/23/2005","2,600","$150,000.00",,"BUILDING RESIDENTIAL PERMIT","CONSTRUCT","TOWNHOUSE",,"POINT (-77.265989 39.219749)"
"834515","Issued","30","PAINTED LADY","WAY",,"CLARKSBURG","MD","20871","04/19/2018","05/18/2018",,"2,578","$300,000.00","Customer Wants To Use ePlans,Cabin Branch lot 19S 20EB Donovan","BUILDING RESIDENTIAL PERMIT","CONSTRUCT","TOWNHOUSE",,
"749254","Finaled","13914","WELLSPRING","AVE",,"CLARKSBURG","MD","20871","03/24/2016","04/22/2016","02/22/2017","2,590","$300,000.00","Customer Wants To Use ePlans,Lot 20C 20EB Cabin Branch","BUILDING RESIDENTIAL PERMIT","CONSTRUCT","TOWNHOUSE",,
"542345","Finaled","23923","BASIL PARK","CIR",,"CLARKSBURG","MD","20871","06/30/2010","08/19/2010","05/04/2011","1,629","$100,000.00","18' MPDU model with detached garage","BUILDING RESIDENTIAL PERMIT","CONSTRUCT","TOWNHOUSE",,"POINT (-77.2732 39.24683)"
"278185","Finaled","18722","BROKEN OAK","RD",,"BOYDS","MD","20841","05/21/2002","08/06/2002","12/26/2002","1,500","$200,000.00","MODEL:  LINDEN II","BUILDING RESIDENTIAL PERMIT","CONSTRUCT","TOWNHOUSE",,"POINT (-77.302543 39.169243)"
"250801","Finaled","11329","AMBERLEA FARM","DR",,"GAITHERSBURG","MD","20878","06/13/2001","11/02/2001","03/08/2002","1,240","$95,000.00","MODEL FAIRFIELD TOWNHOUSE","BUILDING RESIDENTIAL PERMIT","CONSTRUCT","TOWNHOUSE",,"POINT (-77.232702 39.088712)"
"809086","Open","12103","GEORGIA","AVE",,"SILVER SPRING","MD","20902","08/04/2017",,,"1,000","$300,000.00","1 3 STORY TOWNHOME","BUILDING RESIDENTIAL PERMIT","CONSTRUCT","TOWNHOUSE",,"POINT (-77.050244 39.054833)"
"420515","Finaled","1602","REGENT MANOR","CT",,"SILVER SPRING","MD","20904","05/10/2006","02/07/2007","09/12/2007","2,460","$95,000.00","HAZELTON - LOT 2","BUILDING RESIDENTIAL PERMIT","CONSTRUCT","TOWNHOUSE",,"POINT (-76.977794 39.042883)"
"639707","Finaled","644","ELLSWORTH","DR",,"SILVER SPRING","MD","20910","06/25/2013","10/21/2015","11/09/2016","2,668","$248,000.00","NEW TOWNHOME ON VACANT LOT / REFERBACK / TYPE F MODEL / 2012 IRC","BUILDING RESIDENTIAL PERMIT","CONSTRUCT","TOWNHOUSE",,"POINT (-77.024166 39.000039)"
"716853","Finaled","11874","SNOWDEN FARM","PKWY",,"CLARKSBURG","MD","20871","06/17/2015","07/14/2015","11/19/2015","2,160","$10,000.00","Revision 1 - Add site specific fireplace to this house which is a referback to the ANNAPOLIS townhouse pure model (2012 IRC). Lot 95LL Clarksburg Village,Customer Wants To Use ePlans**Customer Wants To Use ePlans,Referback to ANNAPOLIS (townhouse) pure model #616432 LOT 95 Block LL, Clarksburg Village**&nbsp;","BUILDING RESIDENTIAL PERMIT","CONSTRUCT","TOWNHOUSE",,"POINT (-77.247938 39.226576)"
"357776","Finaled","7205","SHEEHAN","CT",,"ROCKVILLE","MD","20855","09/10/2004","03/07/2005","03/31/2006","1,606","$146,000.00","Model:B / revision 09-19-05-Revision issued on 1/26/06","BUILDING RESIDENTIAL PERMIT","CONSTRUCT","TOWNHOUSE",,"POINT (-77.145072 39.146753)"
"247595","Finaled","7","WHITE OAK VISTA","CT",,"SILVER SPRING","MD","20904","05/09/2001","08/03/2001","03/21/2002","2,261","$82,000.00","MODEL HATHAWAY","BUILDING RESIDENTIAL PERMIT","CONSTRUCT","TOWNHOUSE",,"POINT (-76.98357 39.04566)"
"604876","Finaled","17607","TOBOGGAN","LN",,"ROCKVILLE","MD","20855","07/13/2012","08/21/2012","01/15/2013","2,771","$180,000.00","MPDU","BUILDING RESIDENTIAL PERMIT","CONSTRUCT","TOWNHOUSE",,
"834045","Open",,,,,,,,"04/16/2018",,,"2,794","$205,000.00","Customer Wants To Use ePlans,Pure model 285 ext. Options: finished rec rm; finished bathrm; finished utility; finished bedrm; elevations 1,2, or 3.","BUILDING RESIDENTIAL PERMIT","CONSTRUCT","TOWNHOUSE",,
"245324","Finaled","18014","ROCKINGHAM","PL",,"GERMANTOWN","MD","20874","04/12/2001","05/30/2001","11/27/2001","1,600","$85,000.00","MODEL: Camelot","BUILDING RESIDENTIAL PERMIT","CONSTRUCT","TOWNHOUSE",,"POINT (-77.288422 39.153507)"
"708258","Finaled","13230","WATERFORD HILLS","BLVD",,"GERMANTOWN","MD","20874","04/07/2015","07/15/2015","12/10/2015","1,900","$950,000.00","TOWNHOME / REFEBACK / BEETHOVEN FTE MODEL 

EPLANS. ***MPDU****","BUILDING RESIDENTIAL PERMIT","CONSTRUCT","TOWNHOUSE",,
"590172","Finaled","22464","GLENBOW","WAY",,"CLARKSBURG","MD","20871","02/02/2012","03/21/2012","07/27/2012","1,890","$92,000.00","House Type:  Wyeth (A)","BUILDING RESIDENTIAL PERMIT","CONSTRUCT","TOWNHOUSE",,
"471770","Finaled","11609","LEESBOROUGH","CIR",,"SILVER SPRING","MD","20902","11/21/2007","09/23/2008","02/28/2009","2,314","$105,000.00","Refer Back to 471662","BUILDING RESIDENTIAL PERMIT","CONSTRUCT","TOWNHOUSE",,"POINT (-77.04907 39.045708)"
"733387","Issued",,,,,,,,"10/22/2015","11/27/2015",,"2,344","$95,000.00","Pure Model-1945 Cambridge/rear load garage/3 levels only/IRC 2015-Eplan&nbsp;&nbsp;&nbsp; **********","BUILDING RESIDENTIAL PERMIT","CONSTRUCT","TOWNHOUSE",,
"789267","Finaled","13055","WALLICH","WAY",,"GERMANTOWN","MD","20874","02/13/2017","04/05/2019","09/20/2019","3,184","$200,000.00","Customer Wants To Use ePlans,Lot 9A, Mateny Hill Road Property; REVERSED referback to IRC 2015 Arlington at Mateny 787985","BUILDING RESIDENTIAL PERMIT","CONSTRUCT","TOWNHOUSE",,
"639461","Finaled","1303","AUTUMN BROOK","AVE",,"SILVER SPRING","MD","20906","06/21/2013","07/31/2013","11/22/2013","2,843","$200,000.00","Referback : Model :&nbsp;Maxwell","BUILDING RESIDENTIAL PERMIT","CONSTRUCT","TOWNHOUSE",,"POINT (-77.030125 39.074682)"
"332719","Finaled","22103","FAIR GARDEN","LN",,"CLARKSBURG","MD","20871","02/18/2004","07/07/2004","07/19/2005","2,904","$1,000,000.00","MODEL: BETHESDA","BUILDING RESIDENTIAL PERMIT","CONSTRUCT","TOWNHOUSE",,"POINT (-77.266255 39.220443)"
"264929","Finaled","13948","LULLABY","RD",,"GERMANTOWN","MD","20874","12/05/2001","04/19/2002","09/11/2002","1,313","$135,000.00","FAIRMONT","BUILDING RESIDENTIAL PERMIT","CONSTRUCT","TOWNHOUSE",,"POINT (-77.287694 39.176095)"
"638275","Stop Work","22711","NEW CUT","RD",,"CLARKSBURG","MD","20871","06/12/2013","10/03/2013","03/07/2014","2,250","$200,000.00","Referback: Model: Annapolis","BUILDING RESIDENTIAL PERMIT","CONSTRUCT","TOWNHOUSE",,"POINT (-77.250205 39.228466)"
"298908","Finaled","7529","BRADLEY","BLVD",,"BETHESDA","MD","20817","02/26/2003","03/13/2003","10/21/2003","10","$10.00","Revision","BUILDING RESIDENTIAL PERMIT","ALTER","TOWNHOUSE",,"POINT (-77.153517 39.010185)"
"255128","Finaled","13018","TOWN COMMONS","DR",,"GERMANTOWN","MD","20874","08/03/2001","11/14/2001","06/17/2002","2,400","$240,000.00","MODEL:  ASTORIA","BUILDING RESIDENTIAL PERMIT","CONSTRUCT","TOWNHOUSE",,"POINT (-77.268899 39.182574)"
"512399","Finaled","23229","ROBIN SONG","DR",,"CLARKSBURG","MD","20871","05/27/2009","06/25/2009","11/05/2009","1,773","$250,000.00","'Washington' Model","BUILDING RESIDENTIAL PERMIT","CONSTRUCT","TOWNHOUSE",,"POINT (-77.2638 39.238726)"
"254619","Finaled","8209","IRONCLAD","CT",,"GAITHERSBURG","MD","20877","07/30/2001","09/27/2001","05/24/2002","770","$60,000.00",,"BUILDING RESIDENTIAL PERMIT","CONSTRUCT","TOWNHOUSE",,"POINT (-77.163145 39.150409)"
"281054","Finaled","18824","BROKEN OAK","RD",,"BOYDS","MD","20841","06/25/2002","08/13/2002","01/13/2003","1,500","$300,000.00","MODEL:  7215","BUILDING RESIDENTIAL PERMIT","CONSTRUCT","TOWNHOUSE",,"POINT (-77.301482 39.16922)"
"420650","Finaled","8624","SEDLEY","CT",,"GAITHERSBURG","MD","20879","05/10/2006","05/10/2006","06/23/2006","36","$6,500.00","Alterating Bathroom","BUILDING RESIDENTIAL PERMIT","ALTER","TOWNHOUSE",,"POINT (-77.177492 39.167857)"
"375174","Finaled","22249","TRENTWORTH","WAY",,"CLARKSBURG","MD","20871","03/01/2005","06/23/2005","08/25/2006","2,904","$150,000.00",,"BUILDING RESIDENTIAL PERMIT","CONSTRUCT","TOWNHOUSE",,"POINT (-77.265015 39.221022)"
