feed_label,stop_id,stop_name,stop_lat,stop_lon,weekday_analysis_date,weekday_total_trips,weekday_routes_serving_stop,weekday_peak_trips_per_hour,weekday_span_hours,weekday_first_departure_time,weekday_last_departure_time,weekend_analysis_date,weekend_total_trips,weekend_span_hours
2024_september,30152,APRIL LANE NORTHBOUND &,39.045231,-76.981196,2024-09-10,78,1,4.5,18.738,05:59:03,24:43:20,2024-09-14,76.0,18.767
2024_september,9086,BEL PRE RD & CONNECTICUT AVE,39.092026,-77.070702,2024-09-10,78,3,5.75,18.174,05:11:40,23:22:05,2024-09-14,88.0,18.007
2024_september,282,BEL PRE RD & DUNSINANE DR,39.093011,-77.073146,2024-09-10,78,3,5.75,18.171,05:11:10,23:21:27,2024-09-14,88.0,18.005
2024_september,280,BEL PRE RD & GRAND PRE RD,39.093631,-77.075818,2024-09-10,78,3,5.75,18.169,05:10:40,23:20:50,2024-09-14,88.0,18.003
2024_september,300,BETHESDA STATION & BAY A,38.984762,-77.095447,2024-09-10,78,1,4.5,19.483,05:19:00,24:48:00,2024-09-14,58.0,18.75
2024_september,7802,DARNESTOWN RD & SHADY GROVE RD,39.092846,-77.195954,2024-09-10,78,3,6.25,16.8,05:17:07,22:05:07,2024-09-14,55.0,15.083
2024_september,2862,GEORGIA AVE & VEIRS MILL RD,39.037122,-77.050497,2024-09-10,78,4,5.75,18.05,05:05:27,23:08:27,2024-09-14,43.0,16.017
2024_september,2958,GLEN MILL RD & MARIAN DR,39.091909,-77.194388,2024-09-10,78,3,6.5,16.709,05:20:45,22:03:19,2024-09-14,54.0,14.276
2024_september,2960,GLEN MILL RD & MARIAN DR,39.091529,-77.19452,2024-09-10,78,3,6.25,16.8,05:17:39,22:05:39,2024-09-14,55.0,15.081
2024_september,30135,OAK LEAF NORTHBOUND &,39.036744,-76.995667,2024-09-10,78,1,4.5,18.809,05:50:50,24:39:24,2024-09-14,76.0,18.767
2024_september,5240,REEDIE DR & FERN ST,39.039018,-77.04941,2024-09-10,78,4,6.0,18.05,05:04:50,23:07:50,2024-09-14,43.0,16.017
2024_september,1661,SHADY GROVE RD & DARNESTOWN RD,39.093729,-77.196024,2024-09-10,78,3,6.5,16.711,05:21:20,22:04:01,2024-09-14,54.0,14.278
2024_september,15422,WHEATON STATION & BAY F,39.038104,-77.051429,2024-09-10,78,1,4.5,20.233,05:00:00,25:14:00,2024-09-14,58.0,19.283
2024_september,30136,WHITE OAK NORTHBOUND &,39.040517,-76.98866,2024-09-10,78,1,4.5,18.733,05:57:00,24:41:00,2024-09-14,76.0,18.767
2024_september,7658,WOOTTON PKWY & DUNDEE RD,39.086823,-77.188817,2024-09-10,78,3,6.25,16.704,05:19:20,22:01:36,2024-09-14,54.0,14.271
2024_september,7612,WOOTTON PKWY & FAIRWOOD CT,39.085287,-77.187202,2024-09-10,78,3,6.25,16.8,05:19:46,22:07:46,2024-09-14,55.0,15.071
2024_september,7604,WOOTTON PKWY & GLEN MILL RD,39.08996,-77.193858,2024-09-10,78,3,6.25,16.8,05:18:02,22:06:02,2024-09-14,55.0,15.079
2024_september,7664,WOOTTON PKWY & GLEN MILL RD,39.090001,-77.19372,2024-09-10,78,3,6.25,16.708,05:20:22,22:02:51,2024-09-14,54.0,14.275
2024_september,7614,WOOTTON PKWY & HURLEY AVE,39.080714,-77.185614,2024-09-10,78,3,6.0,16.8,05:21:00,22:09:00,2024-09-14,55.0,15.067
2024_september,7654,WOOTTON PKWY & HURLEY AVE,39.080854,-77.185557,2024-09-10,78,3,6.25,16.7,05:18:00,22:00:00,2024-09-14,54.0,14.267
2024_september,7606,WOOTTON PKWY & KEYNES LN,39.088861,-77.193129,2024-09-10,78,3,6.25,16.8,05:18:19,22:06:19,2024-09-14,55.0,15.078
2024_september,7608,WOOTTON PKWY & LINDLEY TERR,39.087483,-77.191495,2024-09-10,78,3,6.25,16.8,05:18:46,22:06:46,2024-09-14,55.0,15.076
2024_september,7610,WOOTTON PKWY & LINDLEY TERR,39.086786,-77.189288,2024-09-10,78,3,6.25,16.8,05:19:12,22:07:12,2024-09-14,55.0,15.074
2024_september,7660,WOOTTON PKWY & LINDLEY TERR,39.08744,-77.191082,2024-09-10,78,3,6.25,16.706,05:19:42,22:02:03,2024-09-14,54.0,14.272
2024_september,7656,WOOTTON PKWY & MCCORMIC RD,39.084965,-77.187045,2024-09-10,78,3,6.25,16.703,05:18:52,22:01:02,2024-09-14,54.0,14.269
2024_september,778,CARROLL AVE & CHESTER ST,38.989728,-76.993636,2024-09-10,77,3,4.75,19.25,04:46:50,24:01:50,2024-09-14,48.0,17.417
2024_september,786,CARROLL AVE & FLOWER AVE,38.985069,-76.998164,2024-09-10,77,3,4.75,19.25,04:48:00,24:03:00,2024-09-14,48.0,17.417
2024_september,17219,CARROLL AVE & GARLAND AVE,38.986231,-76.996305,2024-09-10,77,3,4.5,19.25,04:47:38,24:02:38,2024-09-14,48.0,17.417
2024_september,16012,CARROLL AVE & GLENSIDE DR,38.987981,-76.994422,2024-09-10,77,3,4.75,19.25,04:47:12,24:02:12,2024-09-14,48.0,17.417
2024_september,776,CARROLL AVE & TAKOMA ACADEMY DRWY,38.992277,-76.99309,2024-09-10,77,3,4.75,19.25,04:46:18,24:01:18,2024-09-14,48.0,17.417
2024_september,4086,E MIDDLE LN & WASHINGTON ST,39.084959,-77.151353,2024-09-10,77,2,4.5,19.917,05:06:35,25:01:35,2024-09-14,86.0,19.167
2024_september,3830,MANCHESTER RD & BRADFORD RD,38.998285,-77.006852,2024-09-10,77,1,5.0,20.764,04:46:43,25:32:33,2024-09-14,58.0,20.264
2024_september,3828,MANCHESTER RD & WAYNE AVE,38.999059,-77.009133,2024-09-10,77,1,5.0,20.762,04:45:44,25:31:26,2024-09-14,58.0,20.262
2024_september,3862,MAPLE AVE & GRANT AVE,38.981679,-77.009439,2024-09-10,77,3,5.0,19.25,04:53:00,24:08:00,2024-09-14,48.0,17.417
2024_september,3856,MAPLE AVE & HILLTOP RD,38.985307,-77.003804,2024-09-10,77,3,4.75,19.25,04:50:52,24:05:52,2024-09-14,48.0,17.417
2024_september,3858,MAPLE AVE & LINCOLN AVE,38.983954,-77.005546,2024-09-10,77,3,4.75,19.25,04:51:38,24:06:38,2024-09-14,48.0,17.417
2024_september,3860,MAPLE AVE & SHERMAN AVE,38.982944,-77.007243,2024-09-10,77,3,4.75,19.25,04:52:15,24:07:15,2024-09-14,48.0,17.417
2024_september,4022,MERRIMAC DR & LOCKNEY AVE,38.992454,-76.992139,2024-09-10,77,3,4.75,19.25,04:46:12,24:01:12,2024-09-14,48.0,17.417
2024_september,4708,OLD GEORGETOWN RD & TUCKERMAN LN,39.034121,-77.125366,2024-09-10,77,2,5.75,19.136,05:45:00,24:53:10,2024-09-14,35.0,18.633
2024_september,6532,TWINBROOK PKWY & ALDERBROOK CT,39.066593,-77.11456,2024-09-10,77,2,6.0,20.017,04:52:34,24:53:34,2024-09-14,54.0,18.483
2024_september,6530,TWINBROOK PKWY & ARDENNES AVE,39.063947,-77.115825,2024-09-10,77,2,5.75,20.017,04:51:41,24:52:41,2024-09-14,54.0,18.483
2024_september,6534,TWINBROOK PKWY & BESLEY CT,39.067611,-77.114125,2024-09-10,77,2,6.0,20.017,04:52:54,24:53:54,2024-09-14,54.0,18.483
2024_september,6536,TWINBROOK PKWY & DOWGATE CT,39.070083,-77.113917,2024-09-10,77,2,6.0,20.017,04:53:40,24:54:40,2024-09-14,54.0,18.483
2024_september,6538,TWINBROOK PKWY & VEIRS MILL RD,39.072178,-77.112945,2024-09-10,77,2,6.0,20.017,04:54:23,24:55:23,2024-09-14,54.0,18.483
2024_september,6682,UNIVERSITY E BLVD & BAYFIELD ST,38.996031,-76.993333,2024-09-10,77,1,4.75,20.759,04:51:00,25:36:31,2024-09-14,58.0,20.275
2024_september,6684,UNIVERSITY E BLVD & FORSTON ST,38.994916,-76.99302,2024-09-10,77,1,4.75,20.758,04:51:20,25:36:48,2024-09-14,58.0,20.276
2024_september,6686,UNIVERSITY E BLVD & MERRIMAC DR,38.992831,-76.991822,2024-09-10,77,1,5.0,20.754,04:52:33,25:37:49,2024-09-14,58.0,20.279
2024_september,6678,UNIVERSITY E BLVD & PINEY BRANCH RD,38.998948,-76.995204,2024-09-10,77,1,4.75,20.761,04:50:01,25:35:42,2024-09-14,58.0,20.272
2024_september,6680,UNIVERSITY E BLVD & SEEK LN,38.997464,-76.994042,2024-09-10,77,1,4.75,20.76,04:50:32,25:36:08,2024-09-14,58.0,20.273
2024_september,764,CARROLL AVE & ANNE ST,38.987663,-76.994554,2024-09-10,76,3,4.75,18.764,05:36:56,24:22:46,2024-09-14,48.0,16.975
2024_september,760,CARROLL AVE & FLOWER AVE,38.985002,-76.998025,2024-09-10,76,3,5.0,18.767,05:36:00,24:22:00,2024-09-14,48.0,16.983
2024_september,17377,CARROLL AVE & GARLAND AVE,38.986247,-76.996177,2024-09-10,76,3,5.0,18.765,05:36:28,24:22:23,2024-09-14,48.0,16.979
2024_september,17220,CARROLL AVE & MERRIMAC DR,38.991995,-76.992979,2024-09-10,76,3,4.75,18.761,05:38:09,24:23:48,2024-09-14,48.0,16.963
2024_september,17221,CARROLL AVE & WILDWOOD AVE,38.989673,-76.993533,2024-09-10,76,3,4.75,18.762,05:37:28,24:23:12,2024-09-14,48.0,16.97
2024_september,3812,MANCHESTER RD & BRADFORD RD,38.998386,-77.006782,2024-09-10,76,1,4.5,20.731,04:28:05,25:11:57,2024-09-14,58.0,20.746
2024_september,3814,MANCHESTER RD & WAYNE AVE,38.999249,-77.009327,2024-09-10,76,1,4.75,20.73,04:28:45,25:12:32,2024-09-14,58.0,20.743
2024_september,3848,MAPLE AVE & GRANT AVE,38.981635,-77.009271,2024-09-10,76,3,4.75,18.81,05:28:55,24:17:30,2024-09-14,48.0,16.988
2024_september,3852,MAPLE AVE & LINCOLN AVE,38.983858,-77.005422,2024-09-10,76,3,4.75,18.808,05:30:14,24:18:44,2024-09-14,48.0,16.991
2024_september,3850,MAPLE AVE & SHERMAN AVE,38.982888,-77.007101,2024-09-10,76,3,4.75,18.809,05:29:39,24:18:13,2024-09-14,48.0,16.989
2024_september,3854,MAPLE AVE & SLIGO CREEK PKWY,38.985219,-77.003651,2024-09-10,76,3,4.75,18.806,05:31:00,24:19:22,2024-09-14,48.0,16.989
2024_september,4020,MERRIMAC DR & UNIVERSITY BLVD,38.992502,-76.991727,2024-09-10,76,3,4.75,18.76,05:38:22,24:23:57,2024-09-14,48.0,16.961
2024_september,4204,MONTGOMERY VILLAGE AVE & LOST KNIFE RD,39.158452,-77.203603,2024-09-10,76,2,4.75,20.938,05:01:45,25:58:00,2024-09-14,58.0,18.987
2024_september,17092,SHADY GROVE RD & MEDICAL CENTER WAY,39.096384,-77.19531,2024-09-10,76,3,6.0,16.792,05:16:39,22:04:11,2024-09-14,52.0,15.013
2024_september,6696,UNIVERSITY E BLVD & BAYFIELD ST,38.996438,-76.993158,2024-09-10,76,1,4.75,20.743,04:23:09,25:07:43,2024-09-14,58.0,20.75
2024_september,6694,UNIVERSITY E BLVD & CARROLL AVE,38.994993,-76.992738,2024-09-10,76,1,4.5,20.744,04:22:38,25:07:16,2024-09-14,58.0,20.75
2024_september,6692,UNIVERSITY E BLVD & NAVAHOE DR,38.993347,-76.991901,2024-09-10,76,1,4.5,20.745,04:22:00,25:06:43,2024-09-14,58.0,20.75
2024_september,16022,UNIVERSITY E BLVD & PINEY BRANCH RD,38.99907,-76.994914,2024-09-10,76,1,4.75,20.741,04:24:02,25:08:28,2024-09-14,58.0,20.75
2024_september,6698,UNIVERSITY E BLVD & SEEK LN,38.99771,-76.993839,2024-09-10,76,1,4.75,20.742,04:23:38,25:08:08,2024-09-14,58.0,20.75
2024_september,6824,VEIRS MILL RD & CONNECTICUT AVE,39.051647,-77.075087,2024-09-10,76,2,5.0,18.95,05:27:37,24:24:37,2024-09-14,53.0,15.0
2024_september,2270,FLEET ST & MARYLAND AVE,39.080859,-77.150688,2024-09-10,75,2,5.5,17.766,05:30:18,23:16:14,2024-09-14,52.0,15.726
2024_september,3880,MARYLAND AVE & MONUMENT ST,39.077536,-77.158985,2024-09-10,75,2,5.5,17.767,05:28:38,23:14:38,2024-09-14,52.0,15.719
2024_september,3882,MARYLAND AVE & NEW MARK ESPLANADE,39.078706,-77.156374,2024-09-10,75,2,5.25,17.768,05:29:09,23:15:15,2024-09-14,52.0,15.724
2024_september,3878,MARYLAND AVE & POTOMAC VALLEY RD,39.076044,-77.162184,2024-09-10,75,2,5.5,17.767,05:28:00,23:14:00,2024-09-14,52.0,15.717
2024_september,3884,MARYLAND AVE & WASHINGTON ST,39.08053,-77.152525,2024-09-10,75,2,5.25,17.766,05:29:56,23:15:55,2024-09-14,52.0,15.725
2024_september,5482,ROCK SPRING DR & OLD GEORGETOWN RD,39.026536,-77.128123,2024-09-10,75,3,5.0,20.0,04:29:00,24:29:00,2024-09-14,35.0,18.5
2024_september,5480,ROCK SPRING DR & ROCKLEDGE DR,39.026615,-77.131166,2024-09-10,75,3,4.75,20.0,04:28:15,24:28:15,2024-09-14,35.0,18.5
2024_september,1346,CONNECTICUT AVE & ASPEN HILL RD,39.080975,-77.080414,2024-09-10,74,2,5.0,19.15,05:15:11,24:24:11,2024-09-14,93.0,18.992
2024_september,1830,DIAMONDBACK DR & BICKERSTAFF WAY,39.114947,-77.211483,2024-09-10,74,3,5.25,18.833,05:09:40,23:59:40,2024-09-14,44.0,14.917
2024_september,2272,FLEET ST & MARYLAND AVE,39.081048,-77.150659,2024-09-10,74,2,5.5,17.505,05:11:44,22:42:03,2024-09-14,51.0,15.339
2024_september,3892,MARYLAND AVE & GREAT FALLS RD,39.076239,-77.162283,2024-09-10,74,2,6.0,17.517,05:14:00,22:45:00,2024-09-14,51.0,15.35
2024_september,3890,MARYLAND AVE & MONUMENT ST,39.077713,-77.158883,2024-09-10,74,2,5.5,17.514,05:13:17,22:44:06,2024-09-14,51.0,15.347
2024_september,3888,MARYLAND AVE & NEW MARK ESPLANADE,39.078823,-77.156479,2024-09-10,74,2,5.5,17.511,05:12:49,22:43:29,2024-09-14,51.0,15.344
2024_september,3886,MARYLAND AVE & WASHINGTON ST,39.080401,-77.153082,2024-09-10,74,2,5.5,17.508,05:12:10,22:42:37,2024-09-14,51.0,15.341
2024_september,6576,TWINBROOK PKWY & ARDENNES AVE,39.063998,-77.116201,2024-09-10,74,2,5.5,19.14,05:25:53,24:34:18,2024-09-14,54.0,18.657
2024_september,6574,TWINBROOK PKWY & HALPINE RD,39.066598,-77.114789,2024-09-10,74,2,5.75,19.143,05:25:01,24:33:37,2024-09-14,54.0,18.66
2024_september,6572,TWINBROOK PKWY & PIER DR,39.068183,-77.114274,2024-09-10,74,2,5.75,19.145,05:24:31,24:33:13,2024-09-14,54.0,18.662
2024_september,6570,TWINBROOK PKWY & TWINBROOK PARK,39.07045,-77.114067,2024-09-10,74,2,5.75,19.147,05:23:50,24:32:40,2024-09-14,54.0,18.664
2024_september,6568,TWINBROOK PKWY & VEIRS MILL RD,39.072956,-77.112541,2024-09-10,74,2,5.75,19.15,05:23:00,24:32:00,2024-09-14,54.0,18.667
2024_september,17075,GREAT SENECA HWY & KENTLANDS SQUARE SC,39.126304,-77.234792,2024-09-10,73,2,5.75,17.452,05:41:38,23:08:47,2024-09-14,52.0,14.72
2024_september,8012,GREAT SENECA HWY & MAIN ST,39.125797,-77.234772,2024-09-10,73,2,5.75,17.488,04:57:47,22:27:04,2024-09-14,52.0,15.017
2024_september,16013,GREAT SENECA HWY & ORCHARD RIDGE DR,39.124241,-77.232013,2024-09-10,73,2,5.75,17.456,05:41:03,23:08:24,2024-09-14,52.0,14.716
2024_september,4792,OMEGA DR & RESEARCH BLVD,39.108695,-77.193269,2024-09-10,73,2,5.0,18.844,05:16:29,24:07:07,2024-09-14,52.0,15.541
2024_september,5484,ROCK SPRING DR & OLD GEORGETOWN RD,39.026851,-77.127854,2024-09-10,73,3,4.25,19.117,05:48:03,24:55:03,2024-09-14,35.0,18.633
2024_september,6994,WASHINGTONIAN BLVD & @9801,39.113825,-77.196401,2024-09-10,73,2,5.25,18.837,05:14:45,24:04:57,2024-09-14,52.0,15.536
2024_september,7812,WASHINGTONIAN BLVD & @9811,39.115037,-77.198293,2024-09-10,73,2,5.25,18.835,05:14:21,24:04:27,2024-09-14,52.0,15.536
2024_september,17591,WASHINGTONIAN BLVD & FIELDS RD,39.11226,-77.192704,2024-09-10,73,2,5.0,18.84,05:15:37,24:06:02,2024-09-14,52.0,15.539
2024_september,9034,WASHINGTONIAN BLVD & MARATHON TERR,39.113668,-77.193562,2024-09-10,73,2,5.25,18.839,05:15:14,24:05:33,2024-09-14,52.0,15.538
2024_september,6992,WASHINGTONIAN BLVD & WATERFRONT PL,39.11635,-77.199479,2024-09-10,73,2,5.25,18.833,05:14:00,24:04:00,2024-09-14,52.0,15.533
2024_september,1390,CONNECTICUT AVE & PLYERS MILL RD,39.030038,-77.075954,2024-09-10,72,3,6.0,19.083,05:07:04,24:12:04,2024-09-14,59.0,18.167
2024_september,2790,GEORGIA AVE & RANDOLPH RD,39.058914,-77.049868,2024-09-10,72,1,4.25,17.817,05:09:00,22:58:00,2024-09-14,46.0,15.067
2024_september,30273,MEDICAL CENTER DR & BROSCHART BLVD,39.097627,-77.200538,2024-09-10,72,2,5.5,18.467,05:13:13,23:41:13,2024-09-14,48.0,14.717
2024_september,6782,UNIVERSITY W BLVD & PERRY AVE,39.03311,-77.073589,2024-09-10,72,3,6.0,19.083,05:06:14,24:11:14,2024-09-14,29.0,18.167
2024_september,6590,CONNECTICUT AVE & CONCORD AVE,39.031185,-77.075033,2024-09-10,71,3,5.75,19.502,05:37:42,25:07:49,2024-09-14,29.0,18.717
2024_september,9918,OLD COLUMBIA PIKE & CARTERS GROVE DR,39.059882,-76.968738,2024-09-10,71,2,4.5,17.502,05:47:32,23:17:40,2024-09-14,58.0,16.737
2024_september,4790,OMEGA DR & RESEARCH BLVD,39.108608,-77.193069,2024-09-10,71,2,4.75,18.617,05:20:52,23:57:52,2024-09-14,52.0,15.491
2024_september,5570,ROCKVILLE PIKE & FIRST ST,39.077853,-77.140253,2024-09-10,71,2,4.75,19.681,06:04:29,25:45:21,2024-09-14,41.0,18.833
2024_september,5572,ROCKVILLE PIKE & MT VERNON PL,39.078862,-77.141703,2024-09-10,71,2,4.75,19.682,06:04:51,25:45:48,2024-09-14,41.0,18.833
2024_september,5578,ROCKVILLE PIKE & MT VERNON PL,39.078611,-77.141794,2024-09-10,71,2,5.25,19.567,05:13:23,24:47:23,2024-09-14,41.0,18.826
2024_september,5574,ROCKVILLE PIKE & NEW ST,39.079909,-77.143185,2024-09-10,71,2,4.5,19.684,06:05:14,25:46:15,2024-09-14,41.0,18.833
2024_september,5576,ROCKVILLE PIKE & RICHARD MONTGOMERY DR,39.080431,-77.144385,2024-09-10,71,2,5.25,19.567,05:11:48,24:45:48,2024-09-14,41.0,18.824
2024_september,5982,SHADY GROVE RD & CRABBS BRANCH WAY,39.128998,-77.167316,2024-09-10,71,2,4.25,19.025,04:56:51,23:58:22,2024-09-14,49.0,16.25
2024_september,5966,SHADY GROVE RD & OAKMONT AVE,39.127002,-77.172936,2024-09-10,71,2,4.25,19.367,04:54:23,24:16:23,2024-09-14,49.0,16.15
2024_september,5984,SHADY GROVE RD & OAKMONT AVE,39.127039,-77.173487,2024-09-10,71,2,4.25,19.032,04:57:22,23:59:18,2024-09-14,49.0,16.25
2024_september,15474,TECH RD & PROSPERITY DR,39.056728,-76.967214,2024-09-10,71,2,4.25,17.75,04:52:38,22:37:38,2024-09-14,58.0,16.055
2024_september,6988,WASHINGTONIAN BLVD & @9801,39.114063,-77.196438,2024-09-10,71,2,5.0,18.617,05:23:00,24:00:00,2024-09-14,52.0,15.5
2024_september,9032,WASHINGTONIAN BLVD & MARATHON TERR,39.113724,-77.193068,2024-09-10,71,2,5.0,18.617,05:22:19,23:59:19,2024-09-14,52.0,15.498
2024_september,17590,WASHINGTONIAN BLVD & OMEGA DR,39.112453,-77.192376,2024-09-10,71,2,5.0,18.617,05:22:00,23:59:00,2024-09-14,52.0,15.496
2024_september,634,LYTTONVILLE OPERATIONS CNTR. &,38.998525,-77.057,2024-09-10,70,1,4.25,18.55,04:35:00,23:08:00,2024-09-14,52.0,15.133
2024_september,30251,SHADY GROVE ROAD & CHOKE CHERRY ROAD,39.114537,-77.185973,2024-09-10,70,1,5.75,14.5,05:15:00,19:45:00,2024-09-14,26.0,12.5
2024_september,30250,SHADY GROVE ROAD & CRABBS BRANCH WAY,39.128851,-77.16779,2024-09-10,70,1,6.0,14.5,05:09:00,19:39:00,2024-09-14,26.0,12.5
2024_september,17607,SILVER SPRING STATION & BAY 107,38.993733,-77.030279,2024-09-10,70,1,4.5,18.25,04:45:00,23:00:00,2024-09-14,52.0,14.833
2024_september,30217,TECH RD & COLUMBIA PIKE,39.058503,-76.969156,2024-09-10,70,1,5.0,14.2,05:48:00,20:00:00,2024-09-14,70.0,14.2
2024_september,1000,CHRISTOPHER AVE & HELLINGLY PL,39.159642,-77.206233,2024-09-10,69,1,4.25,19.608,05:36:46,25:13:14,2024-09-14,57.0,18.859
2024_september,998,CHRISTOPHER AVE & MONTGOMERY VILLAGE AVE,39.158592,-77.204633,2024-09-10,69,1,4.25,19.609,05:36:23,25:12:54,2024-09-14,57.0,18.858
2024_september,1001,CHRISTOPHER AVE & RUSSELL AVE,39.15805,-77.213218,2024-09-10,69,1,4.25,19.604,05:38:13,25:14:29,2024-09-14,57.0,18.862
2024_september,1002,CHRISTOPHER AVE & VILLAGE OVERLOOK,39.159439,-77.210525,2024-09-10,69,1,4.25,19.606,05:37:36,25:13:57,2024-09-14,57.0,18.861
2024_september,8072,CLOPPER RD & VILLAGE FOUNTAIN DR,39.161091,-77.279437,2024-09-10,69,3,4.5,19.612,04:51:19,24:28:03,2024-09-14,48.0,16.395
2024_september,2480,FREDERICK RD & @15501,39.109298,-77.159822,2024-09-10,69,1,4.0,19.65,05:15:25,24:54:25,2024-09-14,57.0,18.858
2024_september,2540,FREDERICK RD & @20010,39.184123,-77.238959,2024-09-10,69,1,4.25,19.596,05:46:34,25:22:20,2024-09-14,57.0,18.848
2024_september,2542,FREDERICK RD & APPLEDOWRE WAY,39.185316,-77.239439,2024-09-10,69,1,4.25,19.594,05:46:55,25:22:32,2024-09-14,57.0,18.847
2024_september,2476,FREDERICK RD & COLLEGE PKWY,39.103749,-77.155994,2024-09-10,69,1,4.5,19.65,05:14:11,24:53:11,2024-09-14,57.0,18.855
2024_september,2478,FREDERICK RD & GUDE DR,39.107064,-77.158562,2024-09-10,69,1,4.25,19.65,05:14:56,24:53:56,2024-09-14,57.0,18.857
2024_september,2538,FREDERICK RD & GUNNERS BRANCH RD,39.178675,-77.23833,2024-09-10,69,1,4.25,19.6,05:45:18,25:21:18,2024-09-14,57.0,18.851
2024_september,2544,FREDERICK RD & GUNNERS DR,39.187481,-77.240352,2024-09-10,69,1,4.25,19.589,05:47:33,25:22:55,2024-09-14,57.0,18.844
2024_september,9052,FREDERICK RD & HENDERSON CORNER RD,39.201887,-77.245703,2024-09-10,69,3,3.5,19.242,04:57:43,24:12:14,2024-09-14,45.0,15.313
2024_september,2530,FREDERICK RD & HIGH POINT DR,39.169119,-77.234121,2024-09-10,69,1,4.25,19.6,05:43:26,25:19:26,2024-09-14,57.0,18.857
2024_september,2482,FREDERICK RD & INDIANOLA DR,39.112731,-77.161936,2024-09-10,69,1,4.25,19.65,05:16:09,24:55:09,2024-09-14,57.0,18.86
2024_september,2536,FREDERICK RD & MAGNOLIA DR,39.176568,-77.238251,2024-09-10,69,1,4.25,19.6,05:44:55,25:20:55,2024-09-14,57.0,18.852
2024_september,8804,FREDERICK RD & MIDDLEBROOK RD,39.182172,-77.238261,2024-09-10,69,1,4.25,19.6,05:46:00,25:22:00,2024-09-14,57.0,18.85
2024_september,2546,FREDERICK RD & OXBRIDGE DR,39.190331,-77.2416,2024-09-10,69,1,4.25,19.584,05:48:24,25:23:25,2024-09-14,57.0,18.841
2024_september,2532,FREDERICK RD & PLUMMER DR,39.171531,-77.235727,2024-09-10,69,1,4.25,19.6,05:43:56,25:19:56,2024-09-14,57.0,18.855
2024_september,2484,FREDERICK RD & REDLAND RD,39.115372,-77.165467,2024-09-10,69,1,4.25,19.65,05:16:53,24:55:53,2024-09-14,57.0,18.862
2024_september,2534,FREDERICK RD & SCENERY DR,39.17533,-77.237872,2024-09-10,69,1,4.25,19.6,05:44:41,25:20:41,2024-09-14,57.0,18.853
2024_september,2528,FREDERICK RD & WHEATFIELD DR,39.167797,-77.230028,2024-09-10,69,1,4.25,19.6,05:42:48,25:18:48,2024-09-14,57.0,18.859
2024_september,30137,LITTLE SENECA PKWY & ARORA HILLS DR,39.231723,-77.249633,2024-09-10,69,2,3.5,18.225,05:19:52,23:33:22,2024-09-14,46.0,15.454
2024_september,4240,MONTGOMERY VILLAGE AVE & APPLE RIDGE RD,39.187026,-77.198374,2024-09-10,69,2,4.75,17.419,05:53:19,23:18:26,2024-09-14,48.0,15.568
2024_september,2526,N FREDERICK AVE & PROFESSIONAL DR,39.164202,-77.226682,2024-09-10,69,1,4.0,19.6,05:42:00,25:18:00,2024-09-14,57.0,18.861
2024_september,17594,N FREDERICK AVE & TRAVIS AVE,39.161689,-77.223229,2024-09-10,69,1,4.0,19.6,05:41:19,25:17:19,2024-09-14,57.0,18.863
2024_september,30258,OMEGA DRIVE & RESEARCH BOULEVARD,39.10692,-77.195266,2024-09-10,69,1,5.75,14.167,05:19:00,19:29:00,2024-09-14,26.0,12.5
2024_september,5528,ROCKVILLE PIKE & STRATHMORE AVE,39.033345,-77.106173,2024-09-10,69,2,4.75,19.667,05:52:01,25:32:01,2024-09-14,41.0,18.833
2024_september,5704,RUSSELL AVE & CHRISTOPHER AVE,39.158378,-77.214207,2024-09-10,69,1,4.25,19.604,05:38:32,25:14:45,2024-09-14,57.0,18.863
2024_september,5706,RUSSELL AVE & WATKINS MILL RD,39.159642,-77.215878,2024-09-10,69,1,4.25,19.602,05:39:00,25:15:09,2024-09-14,57.0,18.864
2024_september,2500,S FREDERICK AVE & DEER PARK DR,39.132621,-77.189064,2024-09-10,69,1,4.5,19.65,05:24:00,25:03:00,2024-09-14,57.0,18.85
2024_september,2502,S FREDERICK AVE & DEER PARK DR,39.133634,-77.189958,2024-09-10,69,1,4.5,19.649,05:24:21,25:03:17,2024-09-14,57.0,18.85
2024_september,2504,S FREDERICK AVE & EDUCATION BLVD,39.135854,-77.191904,2024-09-10,69,1,4.5,19.646,05:25:09,25:03:54,2024-09-14,57.0,18.85
2024_september,30260,SHADY GROVE ROAD & CHOKE CHERRY ROAD,39.114612,-77.185538,2024-09-10,69,1,6.0,14.167,05:25:00,19:35:00,2024-09-14,26.0,12.5
2024_september,17587,TAKOMA-LANGLEY TRANSIT CENTER & BAY F,38.990095,-76.988292,2024-09-10,69,1,3.5,19.667,04:45:00,24:25:00,2024-09-14,53.0,17.417
2024_september,6412,TRAVIS AVE & TRAVIS LN,39.16244,-77.2169,2024-09-10,69,1,4.25,19.6,05:40:17,25:16:17,2024-09-14,57.0,18.866
2024_september,6414,TRAVIS AVE & TRAVIS VIEW CT,39.162608,-77.220466,2024-09-10,69,1,4.25,19.6,05:40:49,25:16:49,2024-09-14,57.0,18.864
2024_september,6410,TRAVIS AVE & WATKINS MILL RD,39.16223,-77.214879,2024-09-10,69,1,4.25,19.6,05:40:00,25:16:00,2024-09-14,57.0,18.867
2024_september,7810,WASHINGTONIAN BLVD & @9811,39.115471,-77.198239,2024-09-10,69,2,4.5,18.62,05:23:18,24:00:31,2024-09-14,52.0,15.502
